filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11267073525138041	area_occluded_relative_to_gtbox: 0.11267073525138041	high_attention_area_occluded_slc: 0.37239174658529495	quadrants: []
filename: frame000112_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.44085641605426795	area_occluded_relative_to_gtbox: 0.44085641605426795	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000260_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6154804935809548	area_occluded_relative_to_gtbox: 0.6154804935809548	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000118_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.36734397677793906	area_occluded_relative_to_gtbox: 0.21011127237542332	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000118_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.36734397677793906	area_occluded_relative_to_gtbox: 0.15723270440251572	high_attention_area_occluded_slc: 0.12878567972907595	quadrants: ['1', '2', '3', '4']
filename: frame000118_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.36734397677793906	area_occluded_relative_to_gtbox: 0.36734397677793906	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000326_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.07893198918839944	area_occluded_relative_to_gtbox: 0.06737161224340711	high_attention_area_occluded_slc: 0.07113375703119293	quadrants: ['1', '3']
filename: frame000326_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.07893198918839944	area_occluded_relative_to_gtbox: 0.01156037694499233	high_attention_area_occluded_slc: 0.06985535831689678	quadrants: ['1']
filename: frame000326_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.07893198918839944	area_occluded_relative_to_gtbox: 0.07893198918839944	high_attention_area_occluded_slc: 0.27881875958799035	quadrants: []
filename: frame000157_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4449475065616798	area_occluded_relative_to_gtbox: 0.24501312335958006	high_attention_area_occluded_slc: 0.2094488188976378	quadrants: ['3', '4']
filename: frame000157_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4449475065616798	area_occluded_relative_to_gtbox: 0.19993438320209975	high_attention_area_occluded_slc: 0.47664041994750656	quadrants: ['1', '2', '3', '4']
filename: frame000157_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4449475065616798	area_occluded_relative_to_gtbox: 0.4449475065616798	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000352_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.06304211311275952	area_occluded_relative_to_gtbox: 0.06304211311275952	high_attention_area_occluded_slc: 0.08347070136190589	quadrants: []
filename: frame000097_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8541928721174005	area_occluded_relative_to_gtbox: 0.8541928721174005	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000441_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3090704647676162	area_occluded_relative_to_gtbox: 0.3090704647676162	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000084_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5024312896405919	area_occluded_relative_to_gtbox: 0.5024312896405919	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000425_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.168927125506073	area_occluded_relative_to_gtbox: 1.168927125506073	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.018633540372670808	high_attention_area_occluded_slc: 0.34748373844573777	quadrants: ['1', '2', '3', '4']
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.2687435809654228	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: False	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.28737712133809357	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.0483445004157089	high_attention_area_occluded_slc: 0.312808724996332	quadrants: ['1', '2', '3', '4']
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.06697804078837971	high_attention_area_occluded_slc: 0.3031740597642686	quadrants: ['1', '2', '3', '4']
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.3170880813811317	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000474_rgb.pngbbox1	sequence: small0 big1 small2	success: False	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.3357216217538025	area_occluded_relative_to_gtbox: 0.3357216217538025	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000247_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.09324069712670749	area_occluded_relative_to_gtbox: 0.09324069712670749	high_attention_area_occluded_slc: 0.07458784738577484	quadrants: []
filename: frame000155_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4925115207373272	area_occluded_relative_to_gtbox: 0.4925115207373272	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000440_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.09672131147540984	area_occluded_relative_to_gtbox: 0.09672131147540984	high_attention_area_occluded_slc: 0.015932377049180328	quadrants: []
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.15721649484536082	high_attention_area_occluded_slc: 0.10662646696492252	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.07370485638332361	high_attention_area_occluded_slc: 0.14243337872009337	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big2 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.23092135122868443	high_attention_area_occluded_slc: 0.01265966413797575	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.015512546197237891	high_attention_area_occluded_slc: 0.2634053037671011	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.1727290410425987	high_attention_area_occluded_slc: 0.09707903780068729	quadrants: ['1', '2', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.0892174025805615	high_attention_area_occluded_slc: 0.14728003630940803	quadrants: ['1', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small1 big2 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.2464338974259223	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.015982623354729948	high_attention_area_occluded_slc: 0.19861570381897167	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.17319911820009076	high_attention_area_occluded_slc: 0.0517246968812812	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.08968747973805355	high_attention_area_occluded_slc: 0.15940478506127212	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big2 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.24690397458341437	high_attention_area_occluded_slc: 0.08604032937820139	quadrants: ['1', '2', '3', '4']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.031495169551967836	high_attention_area_occluded_slc: 0.20239253063606302	quadrants: ['1', '2', '3']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.18871166439732867	high_attention_area_occluded_slc: 0.0628282435323867	quadrants: ['1', '2']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.10520002593529144	high_attention_area_occluded_slc: 0.11134344809699799	quadrants: ['1', '3']
filename: frame000506_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small0 small1 big2 big3	high_attention_area_without_occlussion_slc: 0.26241652078065225	area_occluded_relative_to_gtbox: 0.26241652078065225	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000438_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2030964328782044	area_occluded_relative_to_gtbox: 0.2030964328782044	high_attention_area_occluded_slc: 0.029583381958221498	quadrants: []
filename: frame000359_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.06352826023574493	area_occluded_relative_to_gtbox: 0.037746261818484735	high_attention_area_occluded_slc: 0.1398329792994294	quadrants: ['2']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.06352826023574493	area_occluded_relative_to_gtbox: 0.025781998417260196	high_attention_area_occluded_slc: 0.10924028489316506	quadrants: ['1']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.06352826023574493	area_occluded_relative_to_gtbox: 0.06352826023574493	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000451_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.09725690170564445	area_occluded_relative_to_gtbox: 0.08215227712326359	high_attention_area_occluded_slc: 0.020010550378055214	quadrants: ['2', '4']
filename: frame000451_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.09725690170564445	area_occluded_relative_to_gtbox: 0.015104624582380868	high_attention_area_occluded_slc: 0.07710567962018638	quadrants: ['1', '2']
filename: frame000451_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.09725690170564445	area_occluded_relative_to_gtbox: 0.09725690170564445	high_attention_area_occluded_slc: 0.020256725866010197	quadrants: []
filename: frame000501_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11037037037037037	area_occluded_relative_to_gtbox: 0.11037037037037037	high_attention_area_occluded_slc: 0.04835390946502058	quadrants: []
filename: frame000508_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.31646518452361966	area_occluded_relative_to_gtbox: 0.06009377691301713	high_attention_area_occluded_slc: 0.189993939587254	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.31646518452361966	area_occluded_relative_to_gtbox: 0.19831903288571337	high_attention_area_occluded_slc: 0.08688718063219673	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.31646518452361966	area_occluded_relative_to_gtbox: 0.2584128097987305	high_attention_area_occluded_slc: 0.04786131223884406	quadrants: ['1', '2', '3', '4']
